STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CLDD,CLDD_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-05,8.2,",E",0,",E",0,",E",6,",E,08,",18.9,",,E,24,",24.7,",E,29,",77.8,",E",148.3,",,,E",16.1,",E",19.3,",,,E",12.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-06,0.4,",E",0,",E",0,",E",9.6,",E,28,",15.5,",,E,06,",22.4,",E,17,",46.2,",E",74.5,",,,E",16.8,",E",20.1,",,,E",13.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-07,85.3,",E",0,",E",1,",E",11,",E,03,",16.6,",,E,15,",35.1,",E,25,",7.9,",E",20.1,",,,E",20.8,",E",25.5,",,,E",16.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-08,23,",E",0,",E",0,",E",12,",E,08,",51.3,",,E,26,",28.5,",E,21,",8.9,",E",66.1,",,,E",18.8,",E",23.1,",,,E",14.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-09,55.5,",E",0,",E",0,",E",12.3,",E,02,",0.3,",,E,25,",31.4,",E,07,",5.6,",E",0.8,",,,E",20,",E",24.2,",,,E",15.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-10,27.9,",E",0,",E",0,",E",9,",E,30,",64.1,",,E,18,",29.5,",E,03,",25.5,",E",152.5,",,,E",18.4,",E",21.8,",,,E",15.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-11,0,"2,E",0,"1,E",0,"1,E",6,"1,E,22,",51.8,",,E,17,",19.9,"1,E,01,",121.2,"1,E",369.5,",,,E",14,"2,E",16.7,"1,,,E",11.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1997-12,0,"1,E",0,"1,E",0,"1,E",3.1,"1,E,05,",57.8,",,E,18,",16.8,"1,E,16,",196.2,"1,E",305.2,",,,E",11.8,"1,E",14.8,"1,,,E",8.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-01,0,",E",0,",E",0,",E",1.8,",E,27,",17.1,",,E,12,",18.8,",E,09,",208.2,",E",118.7,",,,E",11.6,",E",14.6,",,,E",8.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-02,0,",E",0,",E",0,",E",4.3,",E,23,",26.4,",,E,20,",23.3,",E,13,",124.8,",E",38.3,",,,E",13.9,",E",18.2,",,,E",9.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-03,1.3,",E",0,",E",0,",E",5.5,",E,02,",20.3,",,E,28,",26,",E,18,",118.6,",E",40.6,",,,E",14.6,",E",19.2,",,,E",9.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-04,0,",E",0,",E",0,",E",4,",E,12,",39.7,",,E,01,",19.6,",E,23,",181.9,",E",229.6,",,,E",12.3,",E",15.1,",,,E",9.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-05,4.7,",E",0,",E",0,",E",7.2,",E,01,",21.5,",,E,22,",26.9,",E,21,",85.7,",E",86.3,",,,E",15.7,",E",19.2,",,,E",12.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-06,20.1,",E",0,",E",2,",E",10.4,",E,03,",8,",,E,05,",32.4,",E,17,",26.9,",E",14.5,",,,E",18.1,",E",21.6,",,,E",14.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-07,48.3,",E",0,",E",0,",E",13,",E,31,+",10,",,E,01,",30.8,",E,16,",4.1,",E",15.1,",,,E",19.8,",E",24.6,",,,E",14.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-08,83.3,",E",0,",E",3,",E",13.6,",E,02,",0.2,",,E,27,",35.4,",E,04,",2.2,",E",0.4,",,,E",20.9,",E",25.4,",,,E",16.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-09,13.4,",E",0,",E",0,",E",12.2,",E,12,",55.8,",,E,27,",25.8,",E,15,",19.3,",E",182.3,",,,E",18.1,",E",21.3,",,,E",14.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-10,1.4,",E",0,",E",0,",E",7.5,",E,10,",11.2,",,E,17,",25.7,",E,13,",106.3,",E",33.1,",,,E",14.9,",E",19.2,",,,E",10.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-11,0,",E",0,",E",0,",E",4.1,",E,28,",15.8,",,E,03,",21.6,",E,07,",169.6,",E",53,",,,E",12.7,",E",16.7,",,,E",8.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1998-12,0,",E",0,",E",0,",E",1.4,",E,06,",26.3,",,E,29,",18.7,",E,12,",261.8,",E",87.5,",,,E",9.9,",E",14.1,",,,E",5.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-01,0,",E",0,",E",0,",E",0.6,",E,01,",30.6,",,E,16,",21.5,",E,05,",261.8,",E",95.5,",,,E",9.9,",E",14,",,,E",5.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-02,0,",E",1,",E",0,",E",0,",E,11,",9,",,E,08,",20.1,",E,04,",234.1,",E",23,",,,E",10,",E",15.2,",,,E",4.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-03,0,",E",0,",E",0,",E",3.2,",E,01,",10.8,",,E,25,",23.5,",E,18,",170.4,",E",65,",,,E",12.8,",E",17.1,",,,E",8.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-04,0.5,",E",0,",E",0,",E",2.9,",E,15,",20.8,",,E,21,",25.2,",E,03,",140.4,",E",95,",,,E",13.7,",E",17.8,",,,E",9.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-05,9.3,"2,E",0,"1,E",0,"1,E",7.9,"1,E,20,",20.8,",,E,05,",31.3,"1,E,24,",71.8,"1,E",83.7,",,,E",16.1,"2,E",19.7,"1,,,E",12.5,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-06,28.6,",E",0,",E",0,",E",10.3,",E,08,",11,",,E,01,",29.1,",E,18,",27.4,",E",21.4,",,,E",18.4,",E",22.5,",,,E",14.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-07,44.1,"2,E",0,"1,E",2,"1,E",12.6,"1,E,18,",4.4,",,E,04,",35.5,"1,E,07,",5.3,"1,E",9.6,",,,E",19.8,"2,E",24.3,"1,,,E",15.4,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-08,42.5,",E",0,",E",0,",E",12.1,",E,20,",31.8,",,E,03,",28.3,",E,30,",2.2,",E",93,",,,E",19.6,",E",23.9,",,,E",15.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-09,26.5,",E",0,",E",0,",E",8.5,",E,14,",70,",,E,18,",30.3,",E,09,",23.4,",E",214.5,",,,E",18.4,",E",22,",,,E",14.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-10,3.5,",E",0,",E",0,",E",7.5,",E,04,",46.5,",,E,19,",26.5,",E,09,",77.5,",E",229.8,",,,E",15.9,",E",20,",,,E",11.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-11,0,",E",0,",E",0,",E",0.9,",E,22,",23.4,",,E,01,",22,",E,07,",194.5,",E",38.8,",,,E",11.9,",E",16.5,",,,E",7.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,1999-12,0,"1,E",2,",E",0,"1,E",-0.1,",E,16,",25,",,E,14,",19.6,"1,E,02,",236.1,"1,E",140.8,",,,E",10.6,"1,E",13.8,"1,,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-01,0,",E",4,",E",0,",E",-1.7,",E,22,",20.7,",,E,31,",19.1,",E,30,",321.3,",E",46.3,",,,E",8,",E",13.4,",,,E",2.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-02,0,",E",0,",E",0,",E",4,",E,19,",13.2,",,E,09,",21.5,",E,23,",190.3,",E",32.1,",,,E",11.8,",E",15.9,",,,E",7.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-03,3.1,",E",0,",E",0,",E",1.8,",E,29,",13.5,",,E,21,",27,",E,08,",143.4,",E",36.2,",,,E",13.8,",E",19,",,,E",8.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-04,0,",E",0,",E",0,",E",4,",E,05,",48.6,",,E,24,",20.8,",E,06,",187.3,",E",294,",,,E",12.1,",E",15,",,,E",9.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-05,0.5,",E",0,",E",0,",E",8.1,",E,27,",56.9,",,E,10,",25.2,",E,02,",68.7,",E",140.1,",,,E",16.1,",E",19.7,",,,E",12.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-06,56.1,"4,E",0,"2,E",5,"2,E",9.3,"2,E,10,",8.7,",,E,20,",34.5,"2,E,13,",26,"2,E",21.7,",,,E",19.6,"4,E",24.4,"2,,,E",14.8,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-07,43,",E",0,",E",1,",E",11.4,",E,11,",20.8,",,E,02,",32.8,",E,15,",6.1,",E",67.6,",,,E",19.5,",E",23.4,",,,E",15.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-08,37.9,",E",0,",E",0,",E",10.8,",E,21,",8.4,",,E,22,",31.6,",E,06,",5.9,",E",11.1,",,,E",19.4,",E",24,",,,E",14.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-09,10.8,",E",0,",E",0,",E",10,",E,20,",13.9,",,E,19,",28.3,",E,04,",26.6,",E",62.7,",,,E",17.8,",E",21.8,",,,E",13.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-10,2,",E",0,",E",0,",E",5.2,",E,21,",23.2,",,E,18,",25.4,",E,06,",111,",E",97.1,",,,E",14.8,",E",19,",,,E",10.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-11,0,",E",0,",E",0,",E",2.3,",E,15,",63,",,E,02,",21.7,",E,27,",189.8,",E",308.5,",,,E",12,",E",15,",,,E",9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2000-12,0,",E",0,",E",0,",E",6.4,",E,15,",50.1,",,E,06,",17.6,",E,05,",185.5,",E",452.2,",,,E",12.4,",E",14.6,",,,E",10.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-01,0,"1,E",0,"1,E",0,",E",3.3,"1,E,14,",38.4,",,E,03,",16.3,",E,31,",229.5,",E",320.5,",,,E",10.6,"1,E",13.5,",,,E",7.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-02,0,",E",0,",E",0,",E",2.8,",E,28,",36.1,",,E,05,",21.8,",E,11,",191,",E",150,",,,E",11.5,",E",15.8,",,,E",7.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-03,0,",E",0,",E",0,",E",6.2,",E,15,+",80.1,",,E,20,",21.2,",E,31,",164.3,",E",495,",,,E",13,",E",15.5,",,,E",10.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-04,0,",E",0,",E",0,",E",4.1,",E,21,",21.8,",,E,03,",23.5,",E,13,",147,",E",68.8,",,,E",13.4,",E",17.4,",,,E",9.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-05,19.5,",E",0,",E",1,",E",5.2,",E,01,",18,",,E,12,",33,",E,28,",98.7,",E",93.5,",,,E",15.8,",E",20.5,",,,E",11.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-06,24.4,",E",0,",E",1,",E",9.7,",E,17,",8.3,",,E,08,",33.4,",E,18,",24.9,",E",10.4,",,,E",18.3,",E",22.8,",,,E",13.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-07,28.4,",E",0,",E",1,",E",10.6,",E,15,",17.5,",,E,05,",35.2,",E,29,",18.4,",E",52.2,",,,E",18.6,",E",22.6,",,,E",14.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-08,36.6,",E",0,",E",0,",E",11.1,",E,17,",13,",,E,17,",30,",E,10,",3.6,",E",26.1,",,,E",19.4,",E",23.4,",,,E",15.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-09,54.5,",E",0,",E",1,",E",10.4,",E,26,",23,",,E,28,",32.7,",E,15,",11.8,",E",41.3,",,,E",19.8,",E",24.5,",,,E",15,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-10,8,",E",0,",E",0,",E",8.4,",E,10,",70,",,E,21,",28.1,",E,10,",35.8,",E",207,",,,E",17.4,",E",21,",,,E",13.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-11,0.2,",E",0,",E",0,",E",1.4,",E,12,",1,",,E,18,",22.8,",E,06,",206.1,",E",2.1,",,,E",11.5,",E",16.5,",,,E",6.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2001-12,0,",E",0,",E",0,",E",0.1,",E,25,",7.7,",,E,30,",17,",E,13,",273.6,",E",9.3,",,,E",9.5,",E",13.9,",,,E",5.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-01,0,",E",0,",E",0,",E",3,",E,16,",43.1,",,E,02,",19.7,",E,27,",209.7,",E",147.8,",,,E",11.6,",E",15.1,",,,E",8.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-02,0,",E",0,",E",0,",E",2.8,",E,19,",27.8,",,E,28,",19.1,",E,11,",195.2,",E",86.1,",,,E",11.4,",E",15.4,",,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-03,5,",E",0,",E",0,",E",3.3,",E,02,",29.9,",,E,15,",29.1,",E,22,",148.9,",E",137,",,,E",13.7,",E",18.1,",,,E",9.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-04,6.2,",E",0,",E",0,",E",4.1,",E,15,+",8.9,",,E,02,",29.5,",E,21,",162.8,",E",29.7,",,,E",13.1,",E",18.2,",,,E",8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-05,0,",E",0,",E",0,",E",5.8,",E,03,",15.3,",,E,13,",24.1,",E,14,",127.7,",E",72.5,",,,E",14.2,",E",18.1,",,,E",10.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-06,11.6,",E",0,",E",0,",E",8.7,",E,10,",16.1,",,E,25,",30.3,",E,24,",52.8,",E",48.7,",,,E",17,",E",21.1,",,,E",12.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-07,31.3,",E",0,",E",1,",E",10.6,",E,11,",21.3,",,E,09,",32.8,",E,16,",29.9,",E",33.5,",,,E",18.4,",E",22.7,",,,E",14,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-08,40.7,",E",0,",E",1,",E",9.7,",E,01,",5.3,",,E,09,",33.6,",E,31,",13.4,",E",6.5,",,,E",19.2,",E",24.2,",,,E",14.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-09,28.9,",E",0,",E",0,",E",10.7,",E,09,",75.8,",,E,17,",27.8,",E,26,",10.8,",E",243.6,",,,E",18.9,",E",22.5,",,,E",15.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-10,14.9,"1,E",0,"1,E",0,"1,E",7.3,"1,E,18,",28,",,E,08,",28.3,"1,E,03,",42.7,"1,E",192.3,",,,E",17.4,"1,E",20.8,"1,,,E",14,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-11,0,",E",0,",E",0,",E",3.5,",E,25,",40.7,",,E,02,",19.3,",E,01,",159.8,",E",303.1,",,,E",13,",E",15.8,",,,E",10.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2002-12,0,",E",0,",E",0,",E",3.2,",E,06,",52.9,",,E,23,",19.2,",E,17,",181.2,",E",325.9,",,,E",12.5,",E",15.3,",,,E",9.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-01,0,",E",3,",E",0,",E",-2.4,",E,13,",86.8,",,E,18,",21.4,",E,26,",270.7,",E",293.9,",,,E",9.6,",E",13.6,",,,E",5.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-02,0,",E",1,",E",0,",E",-0.3,",E,01,",43.5,",,E,28,",17.4,",E,22,",236.1,",E",180.8,",,,E",9.9,",E",13.5,",,,E",6.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-03,0,",E",0,",E",0,",E",4.7,",E,06,",26.4,",,E,24,",22.9,",E,31,",138,",E",67.2,",,,E",13.9,",E",17.9,",,,E",9.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-04,0,",E",0,",E",0,",E",7.6,",E,11,+",34.1,",,E,13,",25.1,",E,06,",122.6,",E",146.1,",,,E",14.3,",E",18,",,,E",10.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-05,13.7,",E",0,",E",0,",E",5.7,",E,07,",9.4,",,E,04,",30.8,",E,21,",79.3,",E",20.1,",,,E",16.2,",E",20.9,",,,E",11.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-06,42.3,"2,E",0,"1,E",2,"1,E",9.8,"1,E,05,",17.7,",,E,29,",36.9,"1,E,18,",22.1,"1,E",37.8,",,,E",19.2,"2,E",23.7,"1,,,E",14.8,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-07,35.2,",E",0,",E",2,",E",11.6,",E,17,",23.2,",,E,14,",33.7,",E,31,",8.2,",E",34.4,",,,E",19.2,",E",23.4,",,,E",15,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-08,112.5,",E",0,",E",6,",E",12.4,",E,26,",22.8,",,E,28,",38.1,",E,05,",1.2,",E",57.9,",,,E",21.9,",E",26.5,",,,E",17.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-09,64.4,",E",0,",E",3,",E",12.6,",E,10,",17.6,",,E,30,",35.1,",E,12,",5.7,",E",33.4,",,,E",20.3,",E",24.8,",,,E",15.7,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-10,4,",E",0,",E",0,",E",5.5,",E,23,",36.2,",,E,30,",27.3,",E,08,",92.4,",E",144.8,",,,E",15.5,",E",19.5,",,,E",11.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-11,0.6,"1,E",0,"1,E",0,"1,E",3.6,"1,E,25,",42,",,E,29,+",23.9,"1,E,05,",138.2,"1,E",263.5,",,,E",13.6,"1,E",17.1,"1,,,E",10.1,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2003-12,0,",E",0,",E",0,",E",1.9,",E,23,",19.2,",,E,17,",17.6,",E,12,",235.2,",E",113.4,",,,E",10.8,",E",14.3,",,,E",7.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-01,0,"2,E",0,"1,E",0,"1,E",0.8,"1,E,22,",21,",,E,30,",16.5,"1,E,04,",217.1,"1,E",106.7,",,,E",10.8,"2,E",14.3,"1,,,E",7.3,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-02,0,",E",1,",E",0,",E",-0.1,",E,21,",14.5,",,E,21,",20.7,",E,04,",214.1,",E",39.3,",,,E",10.9,",E",15.1,",,,E",6.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-03,0,",E",0,",E",0,",E",1.9,",E,02,",61.6,",,E,11,",21.9,",E,14,",215.2,",E",99.1,",,,E",11.4,",E",15.5,",,,E",7.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-04,0,",E",0,",E",0,",E",3.5,",E,10,",17.6,",,E,01,",25.5,",E,24,",159.2,",E",56.7,",,,E",13,",E",17.8,",,,E",8.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-05,18,",E",0,",E",0,",E",5.6,",E,08,",21.2,",,E,23,",29.4,",E,19,",79.9,",E",47.7,",,,E",16.3,",E",20.8,",,,E",11.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-06,60,",E",0,",E",1,",E",12.4,",E,20,",11.3,",,E,20,",32.8,",E,02,",5.2,",E",20.1,",,,E",20.2,",E",24.3,",,,E",16.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-07,54.5,",E",0,",E",1,",E",11.3,",E,08,",2.8,",,E,09,",33.2,",E,13,",8.5,",E",2.8,",,,E",19.8,",E",24.4,",,,E",15.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-08,43.2,",E",0,",E",0,",E",13,",E,27,+",52.7,",,E,09,",26,",E,14,",2.5,",E",176.8,",,,E",19.6,",E",23.4,",,,E",15.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-09,51.2,",E",0,",E",2,",E",9.4,",E,29,",2.5,",,E,13,",33.5,",E,22,",11.5,",E",4.5,",,,E",19.7,",E",24.4,",,,E",14.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-10,1.1,",E",0,",E",0,",E",8.2,",E,26,",74.1,",,E,19,",25.2,",E,07,",91.6,",E",255,",,,E",15.4,",E",18.7,",,,E",12.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-11,0,"1,E",0,"1,E",0,"1,E",4.2,"1,E,13,",43.8,",,E,30,",21.4,"1,E,05,",178.3,"1,E",70.1,",,,E",12.2,"1,E",16.7,"1,,,E",7.7,"1,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2004-12,0,",E",0,",E",0,",E",2,",E,27,",24.7,",,E,01,",18.3,",E,13,",259.6,",E",52.4,",,,E",10,",E",14,",,,E",5.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-01,0,",E",1,",E",0,",E",-0.2,",E,28,",11.7,",,E,12,",17.8,",E,20,",274.8,",E",15,",,,E",9.5,",E",14,",,,E",4.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-02,0,",E",1,",E",0,",E",-0.1,",E,25,",7.7,",,E,22,",18.4,",E,01,",279.1,",E",11.9,",,,E",8.4,",E",13.5,",,,E",3.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-03,2.3,",E",3,",E",0,",E",-2.3,",E,01,",22,",,E,25,",27.7,",E,16,",169.8,",E",72.9,",,,E",12.9,",E",17.6,",,,E",8.2,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-04,0,",E",0,",E",0,",E",5,",E,09,",20.1,",,E,02,",21.3,",E,06,",137.6,",E",75.6,",,,E",13.8,",E",17.4,",,,E",10.1,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-05,5.1,",E",0,",E",0,",E",8.2,",E,05,",28.8,",,E,09,",27.6,",E,31,",71.3,",E",50.4,",,,E",16.2,",E",20,",,,E",12.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-06,59.7,",E",0,",E",3,",E",11.1,",E,04,",5.7,",,E,27,",35.3,",E,06,",2.3,",E",12,",,,E",20.3,",E",24.6,",,,E",15.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-07,73.8,",E",0,",E",2,",E",12,",E,31,",9.9,",,E,26,",34.5,",E,09,",0.6,",E",12.4,",,,E",20.7,",E",25.1,",,,E",16.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-08,95.3,"3,E",0,"2,E",7,"1,E",12.2,"2,E,01,",1.1,",,E,27,",38,"1,E,04,",1.1,"1,E",2.8,",,,E",21.8,"3,E",27.1,"1,,,E",16.5,"2,,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-09,35.4,",E",0,",E",0,",E",10.6,",E,26,",7.7,",,E,06,",31.3,",E,29,",16.8,",E",24,",,,E",18.9,",E",23.6,",,,E",14.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-10,12.7,",E",0,",E",0,",E",7.9,",E,07,",30.5,",,E,19,",29.2,",E,08,",40.1,",E",151.3,",,,E",17.4,",E",21.3,",,,E",13.6,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-11,0,",E",0,",E",0,",E",2.5,",E,30,",21.7,",,E,08,",20.6,",E,21,",180.7,",E",87.8,",,,E",12.3,",E",16.2,",,,E",8.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2005-12,0,",E",0,",E",0,",E",2.6,",E,14,",50.6,",,E,01,",19.4,",E,08,",241.4,",E",93.8,",,,E",10.6,",E",14.6,",,,E",6.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-01,0,",E",2,",E",0,",E",-1,",E,30,",21.6,",,E,13,",16.3,",E,11,",296.1,",E",59,",,,E",8.8,",E",13.3,",,,E",4.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-02,0,",E",0,",E",0,",E",0.1,",E,24,",14,",,E,18,",19.2,",E,11,",246.6,",E",62.7,",,,E",9.5,",E",14.2,",,,E",4.9,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-03,0,",E",0,",E",0,",E",1.8,",E,05,",32.7,",,E,23,",22,",E,11,",181.4,",E",193.3,",,,E",12.5,",E",15.6,",,,E",9.4,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-04,1,",E",0,",E",0,",E",7.3,",E,17,+",41,",,E,05,",25.9,",E,02,",90.5,",E",106.8,",,,E",15.4,",E",19.4,",,,E",11.3,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-05,34.4,",E",0,",E",2,",E",8.4,",E,23,",9.4,",,E,21,",33.1,",E,27,",67.4,",E",9.7,",,,E",17.3,",E",21.7,",,,E",12.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-06,46.7,",E",0,",E",1,",E",12.1,",E,27,",24,",,E,12,",34.2,",E,05,",12,",E",37.9,",,,E",19.5,",E",23.5,",,,E",15.5,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-07,98.4,",E",0,",E",5,",E",11.6,",E,06,",5.6,",,E,18,",35.8,",E,13,",0.4,",E",7.9,",,,E",21.5,",E",26.2,",,,E",16.8,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-08,128.7,",E",0,",E",7,",E",11.8,",E,20,",5.2,",,E,17,+",36.8,",E,10,",5.6,",E",11.6,",,,E",22.3,",E",27.6,",,,E",17,",,,E"
PO000008546,"PORTO, PO",41.1331,-8.6,93,2006-09,33.7,",E",0,",E",1,",E",10.1,",E,16,",24.6,",,E,24,",35,",E,03,",9.2,",E",102.5,",,,E",19.1,",E",23.1,",,,E",15.2,",,,E"
